case_id;task;resource;start_time;completion_time
application_received49;application_approved;;2023-01-02 15:25:18.222011;2023-01-02 15:25:18.222011
application_received51;credit_check;analyst5;2023-01-02 14:42:43.918472;2023-01-02 15:39:22.306873
application_received53;review_application;officer5;2023-01-02 15:22:31.012453;2023-01-02 15:41:52.792421
application_received52;credit_check;analyst3;2023-01-02 14:41:07.517302;2023-01-02 15:48:11.901880
application_received51;document_verification;verifier1;2023-01-02 15:39:22.306873;2023-01-02 15:50:22.123877
application_received54;application_received;;2023-01-02 15:56:28.054833;2023-01-02 15:56:28.054833
application_received52;document_verification;verifier3;2023-01-02 15:48:11.901880;2023-01-02 15:58:54.101508
application_received50;risk_assessment;risk10;2023-01-02 14:46:52.412361;2023-01-02 15:59:27.773970
application_received50;application_rejected;;2023-01-02 15:59:27.773970;2023-01-02 15:59:27.773970
application_received54;review_application;officer4;2023-01-02 15:56:28.054833;2023-01-02 16:12:22.443954
application_received55;application_received;;2023-01-02 16:14:24.711523;2023-01-02 16:14:24.711523
application_received56;application_received;;2023-01-02 16:23:51.142193;2023-01-02 16:23:51.142193
application_received57;application_received;;2023-01-02 16:30:56.702499;2023-01-02 16:30:56.702499
application_received51;risk_assessment;risk2;2023-01-02 15:39:22.306873;2023-01-02 16:34:43.648016
application_received51;application_approved;;2023-01-02 16:34:43.648016;2023-01-02 16:34:43.648016
application_received58;application_received;;2023-01-02 16:38:06.847926;2023-01-02 16:38:06.847926
application_received55;review_application;officer3;2023-01-02 16:14:24.711523;2023-01-02 16:39:05.212465
application_received53;credit_check;analyst2;2023-01-02 15:41:52.792421;2023-01-02 16:39:38.685885
application_received52;risk_assessment;risk3;2023-01-02 15:48:11.901880;2023-01-02 16:44:04.939816
application_received52;application_approved;;2023-01-02 16:44:04.939816;2023-01-02 16:44:04.939816
application_received57;review_application;officer1;2023-01-02 16:30:56.702499;2023-01-02 16:45:59.248878
application_received56;review_application;officer2;2023-01-02 16:23:51.142193;2023-01-02 16:48:50.041085
application_received53;document_verification;verifier4;2023-01-02 16:39:38.685885;2023-01-02 16:51:27.034301
application_received58;review_application;officer5;2023-01-02 16:38:06.847926;2023-01-02 16:56:38.034986
application_received59;application_received;;2023-01-02 17:02:22.954852;2023-01-02 17:02:22.954852
application_received54;credit_check;analyst6;2023-01-02 16:12:22.443954;2023-01-02 17:21:18.298267
application_received60;application_received;;2023-01-02 17:22:37.918453;2023-01-02 17:22:37.918453
application_received59;review_application;officer4;2023-01-02 17:02:22.954852;2023-01-02 17:22:54.205262
application_received54;document_verification;verifier5;2023-01-02 17:21:18.298267;2023-01-02 17:31:45.840685
application_received60;review_application;officer3;2023-01-02 17:22:37.918453;2023-01-02 17:44:51.798896
application_received56;credit_check;analyst8;2023-01-02 16:48:50.041085;2023-01-02 17:47:06.453258
application_received55;credit_check;analyst7;2023-01-02 16:39:05.212465;2023-01-02 17:47:46.533160
application_received61;application_received;;2023-01-02 17:47:54.359541;2023-01-02 17:47:54.359541
application_received57;credit_check;analyst4;2023-01-02 16:45:59.248878;2023-01-02 17:51:47.533774
application_received53;risk_assessment;risk4;2023-01-02 16:39:38.685885;2023-01-02 17:52:54.624959
application_received53;application_approved;;2023-01-02 17:52:54.624959;2023-01-02 17:52:54.624959
application_received58;credit_check;analyst10;2023-01-02 16:56:38.034986;2023-01-02 17:53:50.658930
application_received56;document_verification;verifier2;2023-01-02 17:47:06.453258;2023-01-02 17:57:33.886013
application_received55;document_verification;verifier1;2023-01-02 17:47:46.533160;2023-01-02 17:57:57.168360
application_received57;document_verification;verifier3;2023-01-02 17:51:47.533774;2023-01-02 18:02:59.094766
application_received58;document_verification;verifier4;2023-01-02 17:53:50.658930;2023-01-02 18:07:49.616449
application_received61;review_application;officer1;2023-01-02 17:47:54.359541;2023-01-02 18:08:50.907117
application_received62;application_received;;2023-01-02 18:23:49.737337;2023-01-02 18:23:49.737337
application_received54;risk_assessment;risk5;2023-01-02 17:21:18.298267;2023-01-02 18:29:28.493894
application_received54;application_rejected;;2023-01-02 18:29:28.493894;2023-01-02 18:29:28.493894
application_received59;credit_check;analyst9;2023-01-02 17:22:54.205262;2023-01-02 18:35:14.560800
application_received62;review_application;officer2;2023-01-02 18:23:49.737337;2023-01-02 18:43:36.632919
application_received55;risk_assessment;risk7;2023-01-02 17:47:46.533160;2023-01-02 18:43:37.297470
application_received55;application_approved;;2023-01-02 18:43:37.297470;2023-01-02 18:43:37.297470
application_received59;document_verification;verifier5;2023-01-02 18:35:14.560800;2023-01-02 18:45:22.632178
application_received60;credit_check;analyst1;2023-01-02 17:44:51.798896;2023-01-02 18:48:14.454481
application_received56;risk_assessment;risk6;2023-01-02 17:47:06.453258;2023-01-02 18:48:55.197092
application_received56;application_approved;;2023-01-02 18:48:55.197092;2023-01-02 18:48:55.197092
application_received58;risk_assessment;risk1;2023-01-02 17:53:50.658930;2023-01-02 18:53:35.351962
application_received58;application_rejected;;2023-01-02 18:53:35.351962;2023-01-02 18:53:35.351962
application_received57;risk_assessment;risk8;2023-01-02 17:51:47.533774;2023-01-02 18:54:27.359980
application_received57;application_rejected;;2023-01-02 18:54:27.359980;2023-01-02 18:54:27.359980
application_received60;document_verification;verifier2;2023-01-02 18:48:14.454481;2023-01-02 18:59:02.253176
application_received63;application_received;;2023-01-02 19:04:59.467599;2023-01-02 19:04:59.467599
application_received64;application_received;;2023-01-02 19:08:48.865388;2023-01-02 19:08:48.865388
application_received61;credit_check;analyst5;2023-01-02 18:08:50.907117;2023-01-02 19:09:49.618599
application_received65;application_received;;2023-01-02 19:10:03.471954;2023-01-02 19:10:03.471954
application_received61;document_verification;verifier1;2023-01-02 19:09:49.618599;2023-01-02 19:22:14.892384
application_received63;review_application;officer5;2023-01-02 19:04:59.467599;2023-01-02 19:22:51.506862
application_received65;review_application;officer3;2023-01-02 19:10:03.471954;2023-01-02 19:25:10.782759
application_received64;review_application;officer4;2023-01-02 19:08:48.865388;2023-01-02 19:28:33.339832
application_received66;application_received;;2023-01-02 19:42:02.736009;2023-01-02 19:42:02.736009
application_received59;risk_assessment;risk9;2023-01-02 18:35:14.560800;2023-01-02 19:44:39.344905
application_received59;application_approved;;2023-01-02 19:44:39.344905;2023-01-02 19:44:39.344905
application_received60;risk_assessment;risk10;2023-01-02 18:48:14.454481;2023-01-02 19:55:03.443318
application_received60;application_approved;;2023-01-02 19:55:03.443318;2023-01-02 19:55:03.443318
application_received62;credit_check;analyst3;2023-01-02 18:43:36.632919;2023-01-02 19:57:29.436451
application_received66;review_application;officer1;2023-01-02 19:42:02.736009;2023-01-02 20:03:11.538761
application_received62;document_verification;verifier3;2023-01-02 19:57:29.436451;2023-01-02 20:09:36.696235
application_received61;risk_assessment;risk2;2023-01-02 19:09:49.618599;2023-01-02 20:13:31.253496
application_received61;application_rejected;;2023-01-02 20:13:31.253496;2023-01-02 20:13:31.253496
application_received64;credit_check;analyst8;2023-01-02 19:28:33.339832;2023-01-02 20:29:40.209751
application_received63;credit_check;analyst2;2023-01-02 19:22:51.506862;2023-01-02 20:31:13.423394
application_received65;credit_check;analyst6;2023-01-02 19:25:10.782759;2023-01-02 20:37:19.815026
application_received64;document_verification;verifier4;2023-01-02 20:29:40.209751;2023-01-02 20:40:54.580914
application_received63;document_verification;verifier5;2023-01-02 20:31:13.423394;2023-01-02 20:43:01.784043
application_received65;document_verification;verifier2;2023-01-02 20:37:19.815026;2023-01-02 20:47:27.087345
application_received67;application_received;;2023-01-02 20:47:36.403823;2023-01-02 20:47:36.403823
application_received62;risk_assessment;risk3;2023-01-02 19:57:29.436451;2023-01-02 20:53:14.405365
application_received62;application_approved;;2023-01-02 20:53:14.405365;2023-01-02 20:53:14.405365
application_received67;review_application;officer2;2023-01-02 20:47:36.403823;2023-01-02 21:07:33.628620
application_received66;credit_check;analyst7;2023-01-02 20:03:11.538761;2023-01-02 21:17:50.290981
application_received66;document_verification;verifier1;2023-01-02 21:17:50.290981;2023-01-02 21:29:09.281520
application_received64;risk_assessment;risk4;2023-01-02 20:29:40.209751;2023-01-02 21:31:33.287933
application_received64;application_approved;;2023-01-02 21:31:33.287933;2023-01-02 21:31:33.287933
application_received65;risk_assessment;risk7;2023-01-02 20:37:19.815026;2023-01-02 21:41:11.268565
application_received65;application_approved;;2023-01-02 21:41:11.268565;2023-01-02 21:41:11.268565
application_received63;risk_assessment;risk5;2023-01-02 20:31:13.423394;2023-01-02 21:43:07.265166
application_received63;application_approved;;2023-01-02 21:43:07.265166;2023-01-02 21:43:07.265166
application_received68;application_received;;2023-01-02 22:07:04.885701;2023-01-02 22:07:04.885701
application_received67;credit_check;analyst4;2023-01-02 21:07:33.628620;2023-01-02 22:18:05.852684
application_received68;review_application;officer5;2023-01-02 22:07:04.885701;2023-01-02 22:29:04.240463
application_received66;risk_assessment;risk6;2023-01-02 21:17:50.290981;2023-01-02 22:29:08.290563
application_received66;application_approved;;2023-01-02 22:29:08.290563;2023-01-02 22:29:08.290563
application_received67;document_verification;verifier3;2023-01-02 22:18:05.852684;2023-01-02 22:30:22.451359
application_received69;application_received;;2023-01-02 23:03:27.644717;2023-01-02 23:03:27.644717
application_received67;risk_assessment;risk1;2023-01-02 22:18:05.852684;2023-01-02 23:23:26.170972
application_received67;application_approved;;2023-01-02 23:23:26.170972;2023-01-02 23:23:26.170972
application_received69;review_application;officer3;2023-01-02 23:03:27.644717;2023-01-02 23:26:34.401310
application_received70;application_received;;2023-01-02 23:34:41.597015;2023-01-02 23:34:41.597015
application_received68;credit_check;analyst10;2023-01-02 22:29:04.240463;2023-01-02 23:41:46.076889
application_received71;application_received;;2023-01-02 23:50:28.325468;2023-01-02 23:50:28.325468
application_received70;review_application;officer4;2023-01-02 23:34:41.597015;2023-01-02 23:52:02.041444
application_received68;document_verification;verifier4;2023-01-02 23:41:46.076889;2023-01-02 23:56:43.492069
application_received71;review_application;officer1;2023-01-02 23:50:28.325468;2023-01-03 00:14:12.733041
application_received69;credit_check;analyst9;2023-01-02 23:26:34.401310;2023-01-03 00:32:00.076269
application_received72;application_received;;2023-01-03 00:33:19.215860;2023-01-03 00:33:19.215860
application_received69;document_verification;verifier5;2023-01-03 00:32:00.076269;2023-01-03 00:44:36.505573
application_received68;risk_assessment;risk8;2023-01-02 23:41:46.076889;2023-01-03 00:46:07.315502
application_received68;application_approved;;2023-01-03 00:46:07.315502;2023-01-03 00:46:07.315502
application_received72;review_application;officer2;2023-01-03 00:33:19.215860;2023-01-03 00:50:32.223079
application_received73;application_received;;2023-01-03 00:55:16.210239;2023-01-03 00:55:16.210239
application_received70;credit_check;analyst1;2023-01-02 23:52:02.041444;2023-01-03 01:01:19.718290
application_received74;application_received;;2023-01-03 01:05:10.303247;2023-01-03 01:05:10.303247
application_received70;document_verification;verifier2;2023-01-03 01:01:19.718290;2023-01-03 01:12:54.121310
application_received73;review_application;officer5;2023-01-03 00:55:16.210239;2023-01-03 01:19:45.729335
application_received74;review_application;officer3;2023-01-03 01:05:10.303247;2023-01-03 01:26:57.423339
application_received71;credit_check;analyst5;2023-01-03 00:14:12.733041;2023-01-03 01:28:54.739532
application_received71;document_verification;verifier1;2023-01-03 01:28:54.739532;2023-01-03 01:43:14.794151
application_received69;risk_assessment;risk9;2023-01-03 00:32:00.076269;2023-01-03 01:43:21.166648
application_received69;application_approved;;2023-01-03 01:43:21.166648;2023-01-03 01:43:21.166648
application_received75;application_received;;2023-01-03 01:53:43.948224;2023-01-03 01:53:43.948224
application_received72;credit_check;analyst3;2023-01-03 00:50:32.223079;2023-01-03 01:55:21.889715
application_received76;application_received;;2023-01-03 01:56:41.660971;2023-01-03 01:56:41.660971
application_received77;application_received;;2023-01-03 02:07:38.208849;2023-01-03 02:07:38.208849
application_received75;review_application;officer4;2023-01-03 01:53:43.948224;2023-01-03 02:09:12.927508
application_received72;document_verification;verifier3;2023-01-03 01:55:21.889715;2023-01-03 02:09:24.117141
application_received76;review_application;officer1;2023-01-03 01:56:41.660971;2023-01-03 02:12:27.187714
application_received70;risk_assessment;risk10;2023-01-03 01:01:19.718290;2023-01-03 02:13:40.385509
application_received70;application_approved;;2023-01-03 02:13:40.385509;2023-01-03 02:13:40.385509
